2.11 0.497070844 -0.006111859 -0.440829603 0.664415170
2.12 0.497002361 0.004450537 -0.440395635 0.664062851
2.13 0.496698798 0.015005917 -0.439959279 0.663701018
2.14 0.496160400 0.025549157 -0.439520775 0.663329792
2.15 0.495387527 0.036075142 -0.439080362 0.662949306
2.16 0.494380653 0.046578766 -0.438638282 0.662559698
2.17 0.493140365 0.057054936 -0.438194776 0.662161119
2.18 0.491667364 0.067498576 -0.437750088 0.661753726
2.19 0.489962461 0.077904625 -0.437304460 0.661337686
2.20 0.488026584 0.088268046 -0.436858135 0.660913175
2.21 0.485860768 0.098583822 -0.436411357 0.660480377
2.22 0.483466162 0.108846964 -0.435964369 0.660039485
2.23 0.480844026 0.119052506 -0.435517415 0.659590703
2.24 0.477995728 0.129195518 -0.435070738 0.659134239
2.25 0.474922746 0.139271097 -0.434624583 0.658670313
2.26 0.471626667 0.149274379 -0.434179191 0.658199151
2.27 0.468109186 0.159200535 -0.433734804 0.657720990
2.28 0.464372104 0.169044775 -0.433291666 0.657236073
2.29 0.460417329 0.178802353 -0.432850016 0.656744650
2.30 0.456246872 0.188468565 -0.432410096 0.656246980
2.31 0.451862849 0.198038754 -0.431972144 0.655743331
2.32 0.447267480 0.207508313 -0.431536399 0.655233975
2.33 0.442463086 0.216872682 -0.431103097 0.654719194
2.34 0.437452086 0.226127359 -0.430672475 0.654199275
2.35 0.432237003 0.235267894 -0.430244767 0.653674513
2.36 0.426820454 0.244289894 -0.429820206 0.653145208
2.37 0.421205156 0.253189028 -0.429399023 0.652611667
2.38 0.415393918 0.261961024 -0.428981447 0.652074203
2.39 0.409389646 0.270601674 -0.428567706 0.651533136
2.40 0.403195336 0.279106837 -0.428158027 0.650988788
2.41 0.396814078 0.287472438 -0.427752632 0.650441488
2.42 0.390249049 0.295694473 -0.427351743 0.649891571
2.43 0.383503516 0.303769007 -0.426955578 0.649339373
2.44 0.376580829 0.311692180 -0.426564356 0.648785239
2.45 0.369484426 0.319460208 -0.426178290 0.648229512
2.46 0.362217827 0.327069383 -0.425797591 0.647672544
2.47 0.354784632 0.334516074 -0.425422469 0.647114686
2.48 0.347188523 0.341796733 -0.425053130 0.646556293
2.49 0.339433256 0.348907893 -0.424689777 0.645997724
2.50 0.331522665 0.355846170 -0.424332610 0.645439338
2.51 0.323460658 0.362608268 -0.423981827 0.644881496
2.52 0.315251215 0.369190976 -0.423637621 0.644324561
2.53 0.306898384 0.375591171 -0.423300184 0.643768896
2.54 0.298406283 0.381805820 -0.422969702 0.643214865
2.55 0.289779095 0.387831984 -0.422646359 0.642662833
2.56 0.281021066 0.393666814 -0.422330336 0.642113162
2.57 0.272136507 0.399307556 -0.422021810 0.641566217
2.58 0.263129786 0.404751551 -0.421720952 0.641022358
2.59 0.254005327 0.409996237 -0.421427933 0.640481947
2.60 0.244767614 0.415039152 -0.421142918 0.639945341
2.61 0.235421179 0.419877929 -0.420866068 0.639412898
2.62 0.225970609 0.424510303 -0.420597541 0.638884970
2.63 0.216420538 0.428934112 -0.420337488 0.638361908
2.64 0.206775646 0.433147294 -0.420086061 0.637844059
2.65 0.197040657 0.437147890 -0.419843402 0.637331766
2.66 0.187220337 0.440934047 -0.419609653 0.636825368
2.67 0.177319494 0.444504015 -0.419384950 0.636325199
2.68 0.167342968 0.447856150 -0.419169424 0.635831587
2.69 0.157295639 0.450988917 -0.418963202 0.635344856
2.70 0.147182415 0.453900885 -0.418766407 0.634865324
2.71 0.137008237 0.456590731 -0.418579156 0.634393303
2.72 0.126778072 0.459057244 -0.418401563 0.633929097
2.73 0.116496912 0.461299317 -0.418233736 0.633473005
2.74 0.106169774 0.463315957 -0.418075778 0.633025318
2.75 0.095801691 0.465106278 -0.417927789 0.632586319
2.76 0.085397718 0.466669504 -0.417789862 0.632156283
2.77 0.074962923 0.468004973 -0.417662086 0.631735477
2.78 0.064502387 0.469112131 -0.417544546 0.631324162
2.79 0.054021201 0.469990535 -0.417437319 0.630922586
2.80 0.043524467 0.470639856 -0.417340481 0.630530990
2.81 0.033017288 0.471059872 -0.417254099 0.630149607
2.82 0.022504773 0.471250477 -0.417178238 0.629778659
